ORIG_FID,Width,Length,Orient,Area,Elong,Bed,Topo,Y/N,rf_bedform_pred,xgb_bedform_pred,ens_bedform_pred
122106,109.2662544,147.5695217,41.40726758,10754.15049,1.350549834,0,1,0,0,0,0
122130,136.5217959,1010.03615,5.054544161,116822.3837,7.398350886,0,1,1,1,1,1
122132,94.07129471,249.6830016,17.73063619,16660.55157,2.654189064,0,1,0,0,0,0
122154,129.8651895,438.4430336,40.42353491,47326.20428,3.37613979,0,1,1,1,0,1
122176,97.22172388,190.3801739,157.5317655,11072.08605,1.958206112,0,1,0,0,0,0
122177,55.83733509,394.3798517,174.3860922,14197.972,7.063013503,0,1,0,0,1,0
122215,159.048187,406.0044271,90.62244712,32897.34973,2.552713329,0,1,0,0,0,0
122328,104.5390649,291.0842105,56.56324957,20064.63636,2.784453933,0,1,0,0,0,0
122358,22.1967927,654.046634,97.09454149,10592.25004,29.4658171,0,1,0,0,1,0
122486,198.7728776,543.4661422,116.1497382,77698.16249,2.734106126,0,1,0,1,0,1
122583,196.0486039,300.4208669,118.1472328,41616.25192,1.532379527,0,1,0,0,0,0
122587,387.5549604,641.4851592,161.0482831,176897.4161,1.655210808,0,1,0,0,0,0
122617,102.4667452,154.3742455,33.37240538,13124.01023,1.506578991,0,1,0,0,0,0
122644,125.2881225,164.3324472,19.77843104,13875.26757,1.311636282,0,1,0,0,0,0
122672,133.3547198,308.4802208,53.8658825,23361.95365,2.313230617,0,1,0,0,0,0
122719,181.7348768,416.6756084,91.9841756,54912.5946,2.292766341,0,1,0,0,0,0
122743,158.5555824,401.2617692,94.76486918,50513.62031,2.530732524,0,1,0,0,0,0
122832,102.4716797,230.7638921,97.30546353,16186.89174,2.251977256,0,1,0,0,0,0
122840,57.46288164,305.6617142,41.8063699,13075.81155,5.319289696,0,1,1,0,1,0
122855,308.7477394,2262.145978,29.90891144,531920.4813,7.326842239,0,1,1,1,1,1
123026,120.0052983,323.1227506,80.09727621,23319.88978,2.692570704,0,1,0,0,0,0
123192,174.6012398,332.2663645,82.60399249,43322.71661,1.903001175,0,1,0,0,0,0
123213,93.85729312,154.6848757,114.8581573,9336.44656,1.648085839,0,1,0,0,0,0
123222,100.8000575,227.7421039,71.39684658,14522.48939,2.259344981,0,1,0,0,0,0
123248,126.6527767,387.4644619,59.51277898,42885.25774,3.059265434,0,1,0,0,0,0
123249,133.1991518,587.1022404,140.259675,52801.63769,4.407702545,0,1,0,1,0,1
123269,151.3289575,359.2354822,167.7702523,37844.7645,2.373871387,0,1,1,0,0,0
123297,93.54061823,216.9832395,148.2196436,17187.56966,2.319668649,0,1,0,0,0,0
123304,222.2813623,1784.150162,26.53428008,310921.9522,8.026539622,0,1,1,1,1,1
123353,93.17347412,147.204998,91.10274389,10059.89882,1.579902428,0,1,0,0,0,0
123407,231.548888,2587.5849,35.74822266,471349.4917,11.17511262,0,1,1,1,1,1
123436,90.2039144,386.581606,56.10623141,28082.76479,4.285641134,0,1,1,1,0,0
123448,91.60391946,454.8331586,174.8138407,29698.50181,4.96521504,0,1,0,1,1,1
123477,63.6980067,261.578632,31.33040088,13912.0902,4.106543448,0,1,0,0,0,0
123493,117.1383047,328.3325778,42.46199805,23838.22905,2.802948008,0,1,1,0,0,0
123621,76.50330758,178.3464958,36.6990706,10588.12135,2.331225949,0,1,0,0,0,0
123678,85.5166323,239.4252136,57.63705813,15166.97306,2.799750261,0,1,0,0,0,0
123720,88.49305398,382.4348198,56.03570345,25733.94301,4.321636587,0,1,1,0,0,0
123749,107.4276391,149.231997,13.43691825,11531.29147,1.389139688,0,1,0,0,0,0
123754,135.6201539,308.0805131,125.9456408,35176.04948,2.271642556,0,1,0,0,0,0
123799,113.4346247,191.5955542,30.07255344,15838.83455,1.689039433,0,1,0,0,0,0
123849,25.34398525,498.411899,87.6158693,10379.65288,19.66588498,0,1,0,0,1,0
123878,70.98763443,165.0761567,119.4870379,9149.755085,2.325421294,0,1,0,0,0,0
123882,98.67561554,291.1181294,85.29870333,23716.95404,2.950254,0,1,0,0,0,0
123939,139.9926161,402.8277102,134.406118,42147.84937,2.877492552,0,1,0,0,0,0
124095,123.4546341,342.0133244,57.44342861,28448.23959,2.770356308,0,1,0,0,0,0
124169,82.87418811,228.6094113,56.44267654,13080.29656,2.758511625,0,1,0,0,0,0
124174,180.8994158,320.5463378,137.7087922,39197.27004,1.771958944,0,1,0,0,0,0
124274,90.47182227,154.0246735,178.3643256,10428.31306,1.702460166,0,1,0,0,0,0
124398,115.0922779,923.7958415,57.2778635,84738.04561,8.026566666,0,1,1,1,1,1
124407,70.87479304,185.9354584,36.38889105,9514.560672,2.623435645,0,1,0,0,0,0
124417,130.4627286,1270.479253,41.83295885,125676.7454,9.738254492,0,1,1,1,1,1
124502,251.385954,601.7004851,116.3130749,106667.0034,2.393532636,0,1,0,1,0,1
124534,98.2513836,155.9273358,51.89674702,10118.1277,1.587024326,0,1,0,0,0,0
124581,110.3651669,198.4583418,79.22751902,16229.64596,1.79819727,0,1,0,0,0,0
124631,97.54327416,412.3453304,122.7032336,22107.98055,4.227306639,0,1,0,0,0,0
124658,406.1564796,1157.395464,10.4835729,257904.1955,2.849629447,0,1,0,1,1,1
124726,74.71615308,401.5563343,41.10063783,22738.46368,5.374424642,0,1,1,0,1,0
124767,91.42487991,233.9501139,39.15987584,16387.21075,2.558932691,0,1,0,0,0,0
124778,76.93547244,168.1337182,37.63443456,8722.766795,2.18538618,0,1,0,0,0,0
124790,131.2479677,152.366303,161.4972329,13920.71956,1.160904094,0,1,0,0,0,0
124865,95.21333838,175.7280298,57.23047152,13125.79289,1.845624077,0,1,0,0,0,0
124888,121.6072035,141.1312286,59.07673292,12279.17466,1.160549906,0,1,0,0,0,0
124989,120.1722475,1282.728309,43.26968786,130931.1157,10.67408104,0,1,1,1,1,1
125011,245.0909341,669.3353225,99.59752488,116620.7688,2.730967283,0,1,0,1,0,1
125019,61.28586145,209.3230106,34.65344692,8012.499458,3.415518777,0,1,0,0,0,0
125034,73.45360542,168.1659574,60.21011444,8213.085118,2.289417333,0,1,0,0,0,0
125050,57.5209241,653.89782,51.43775217,32043.04819,11.36799921,0,1,1,1,1,1
125051,190.4110035,2783.155185,46.92125825,384385.7613,14.61656698,0,1,1,1,1,1
125115,91.50893561,154.6483764,9.644958166,10411.83025,1.689981152,0,1,0,0,0,0
125132,102.3644995,187.039552,59.48318129,13934.43103,1.827191584,0,1,0,0,0,0
125176,76.53517551,354.4739514,57.24767855,21518.18148,4.631516803,0,1,1,0,0,0
125177,170.9731604,430.1180262,49.67460539,53294.57866,2.515704951,0,1,0,0,0,0
125232,75.84294986,339.888213,91.59901163,15380.19729,4.481474068,0,1,0,0,0,0
125333,99.24888894,210.1403598,161.6725328,15499.81559,2.117306925,0,1,0,0,0,0
125372,69.43031672,157.0775642,100.6668327,8511.067964,2.262377181,0,1,0,0,0,0
125421,178.7949967,363.0820621,123.907535,46860.93317,2.030717127,0,1,0,0,0,0
125437,129.8462135,287.692318,162.8945828,29290.91052,2.215638872,0,1,0,0,0,0
125476,126.9368392,350.765326,104.2447748,26225.06674,2.763305973,0,1,0,0,0,0
125501,101.9658252,225.1420357,141.9750645,16535.85087,2.208014648,0,1,0,0,0,0
125576,84.50950715,476.5843844,60.90961524,33974.18201,5.639417392,0,1,1,1,1,1
125590,141.252653,316.3620126,88.947072,31567.038,2.239688996,0,1,0,0,0,0
125670,131.9078751,715.0127461,40.78842735,72896.81731,5.420546312,0,1,1,1,1,1
125718,66.02364746,301.581027,10.69747494,16347.00138,4.567772891,0,1,0,0,0,0
125749,290.1170758,1106.318131,37.32518567,220225.4982,3.813350621,0,1,0,1,1,1
125752,280.3467041,2777.514166,43.30201862,525577.2839,9.907425788,0,1,0,1,1,1
125815,200.9441453,496.4703936,79.63899606,52160.84742,2.470688523,0,1,0,0,0,0
125826,159.0122228,1911.43162,33.21599684,236266.01,12.02065845,0,1,1,1,1,1
125942,94.42368543,675.4239181,42.898557,52227.06306,7.153119634,0,1,1,1,1,1
125945,114.3249858,190.8539924,150.5190454,17448.38984,1.669398784,0,1,0,0,0,0
125975,93.23809884,813.3219422,44.87103992,61498.61799,8.723064416,0,1,1,1,1,1
126026,59.8856615,246.5022581,44.83949545,10135.8414,4.116215,0,1,0,0,0,0
126055,108.9406428,226.1063477,110.4153412,20783.39527,2.075500399,0,1,0,0,0,0
126166,93.93818539,158.8077332,28.4290069,11741.3575,1.690555683,0,1,0,0,0,0
126196,125.6923772,189.6636299,157.4051543,15915.45304,1.508950933,0,1,0,0,0,0
126218,111.9659532,229.0487628,38.57236676,16875.09295,2.045700109,0,1,0,0,0,0
126219,211.3113631,574.0966578,15.635902,99007.06042,2.716828141,0,1,0,1,0,1
126224,113.6105727,157.0670471,125.1089605,10885.97703,1.382503788,0,1,0,0,0,0
126315,159.7815628,760.5338025,42.07682415,103970.0882,4.759834546,0,1,1,1,1,1
126393,129.6131863,422.735259,59.37159525,41759.62705,3.261514288,0,1,0,0,0,0
126465,116.7332835,496.2793628,29.42013685,42911.43301,4.251395559,0,1,1,1,0,1
126639,359.1068645,716.5155104,107.0618996,161694.5798,1.995270994,0,1,0,0,0,0
126661,46.040318,313.5853929,57.09936906,11489.17119,6.811103974,0,1,1,0,1,0
126733,76.46341061,182.0458004,151.3521325,10089.33,2.380822396,0,1,0,0,0,0
126747,354.7698248,1601.033777,47.4504064,418197.4794,4.512880367,0,1,0,1,1,1
126767,37.53562913,454.238111,156.1740126,12262.13121,12.10151852,0,1,0,0,1,0
126854,115.9031637,175.9788094,174.939887,14482.64508,1.518326194,0,1,0,0,0,0
126927,144.4255396,218.9809691,112.3939498,20831.68637,1.516220536,0,1,0,0,0,0
126973,55.23037465,365.4529051,52.00401425,16686.62644,6.616882601,0,1,1,0,1,0
127018,147.8948624,217.2109178,141.5481004,23512.0888,1.468684674,0,1,0,0,0,0
127025,120.7692364,154.7559425,2.326165934,12701.85055,1.281418573,0,1,0,0,0,0
127045,83.50509621,230.1337784,26.54085831,15703.25611,2.755924954,0,1,1,0,0,0
127123,110.4602494,410.110188,80.27495913,35167.24221,3.712740016,0,1,0,1,0,0
127146,73.71119494,1644.707425,47.10402851,104847.1696,22.31285799,0,1,1,1,1,1
127182,104.445394,254.0079061,91.2720023,16235.34622,2.431968481,0,1,0,0,0,0
127202,237.7634471,427.3415858,167.728626,76509.05802,1.797339293,0,1,0,0,0,0
127254,79.38212508,201.8474679,113.3555417,11453.84554,2.542731978,0,1,0,0,0,0
127314,100.1431733,195.5117723,128.2849496,16914.55432,1.952322519,0,1,0,0,0,0
127325,168.8690862,265.80834,40.18741476,29973.15714,1.574049733,0,1,0,0,0,0
127378,129.8593154,264.9443283,168.323895,26701.18067,2.040241222,0,1,0,0,0,0
127416,85.92992108,143.9928586,102.394652,8156.830594,1.675701045,0,1,0,0,0,0
127568,128.7181048,259.8241239,14.39146092,21569.38325,2.018551502,0,1,0,0,0,0
127634,126.3329381,190.8473706,10.65453163,17132.77769,1.510669929,0,1,0,0,0,0
127638,88.16739828,190.5685758,178.6063878,13583.19731,2.161440391,0,1,0,0,0,0
127709,180.1749498,271.6712553,138.5443072,37310.03668,1.507819237,0,1,0,0,0,0
127733,300.134216,2151.790905,62.19756387,531371.6221,7.169428843,0,1,0,1,1,1
127803,94.78929157,168.2882247,118.37715,12561.37532,1.775392789,0,1,0,0,0,0
127958,104.5070049,387.9807826,59.07049838,29046.94505,3.712485903,0,1,1,1,0,0
127964,94.05472566,263.5347943,47.0028521,19165.56695,2.801930391,0,1,0,0,0,0
128014,208.6282135,274.2706986,48.74114793,41357.5523,1.314638581,0,1,0,0,0,0
128022,134.3202564,760.8518893,59.32743157,83499.52891,5.664461264,0,1,1,1,1,1
128052,242.8862869,673.8195741,118.4533454,137135.4588,2.774218268,0,1,0,1,1,1
128070,74.16967022,169.3582983,108.6028419,9004.041999,2.283390203,0,1,0,0,0,0
128078,94.56698946,290.8675283,41.64443435,21397.09755,3.075782892,0,1,0,0,0,0
128094,25.1932349,528.9709305,130.4930343,8291.913453,20.9965466,0,1,0,0,0,0
128126,172.0215498,539.2340591,47.43367391,65893.20878,3.134688995,0,1,0,0,0,0
128128,64.56878095,549.3453531,58.4174702,25653.16989,8.507909628,0,1,1,1,1,1
128162,58.63015109,293.541171,45.95074326,8959.75147,5.006658955,0,1,0,0,0,0
128194,108.8971111,389.8519714,44.02891873,27285.60982,3.58000288,0,1,0,1,0,0
128204,82.67371499,625.0102414,40.34153745,38572.86478,7.559963182,0,1,1,1,1,1
128226,70.19715536,180.5040194,113.3907884,9156.344761,2.571386525,0,1,0,0,0,0
128259,120.5988418,215.3843138,24.57080305,19330.98783,1.785956735,0,1,0,0,0,0
128314,149.2346785,383.1863868,7.488771419,39483.32446,2.567676566,0,1,0,0,0,0
128335,116.5483711,167.6051258,22.32556004,14373.2073,1.438073516,0,1,0,0,0,0
128360,119.3993193,214.7205647,59.23725914,21497.50883,1.798339941,0,1,0,0,0,0
128402,124.7535974,207.5073812,54.55881895,18823.13334,1.663337856,0,1,0,0,0,0
128428,100.7334469,263.8099334,52.8900095,21057.03708,2.618891158,0,1,0,0,0,0
128445,99.42809992,199.3478634,107.2730174,15219.89029,2.004944915,0,1,0,0,0,0
128461,59.91862573,841.2764608,58.46538476,41080.52673,14.04031635,0,1,1,1,1,1
128528,99.04926345,147.6744937,27.43807248,12270.41108,1.490919656,0,1,0,0,0,0
128560,70.69716756,553.3851003,8.709163427,31328.24245,7.827542735,0,1,0,1,1,1
128591,325.8575116,643.4723613,78.69184106,133315.5917,1.974704705,0,1,0,0,0,0
128635,161.2517137,263.3355116,40.63614086,30465.56241,1.633071088,0,1,0,0,0,0
128686,360.6374658,622.8992344,42.41003868,144568.7567,1.727217201,0,1,0,0,0,0
128713,134.3721242,255.6906586,94.32974181,26012.96263,1.902854927,0,1,0,0,0,0
128747,174.2990396,1654.91941,49.52262798,256386.9386,9.494713301,0,1,1,1,1,1
128748,139.5530768,306.3822112,47.90542771,27853.33503,2.195452929,0,1,0,0,0,0
128755,107.3401448,145.118415,30.73708205,12035.11066,1.351949127,0,1,0,0,0,0
128780,247.210298,2040.611831,48.17694351,369506.0439,8.254558354,0,1,0,1,1,1
128845,85.45460885,161.5275205,24.39193641,9557.478507,1.890214264,0,1,0,0,0,0
128880,190.2071726,433.8929823,148.6356365,46261.1922,2.281159939,0,1,0,0,0,0
128944,86.84560381,1257.364315,42.26209256,85911.58144,14.47815733,0,1,1,1,1,1
128945,118.4998244,167.0572395,74.36894526,14125.64565,1.409767823,0,1,0,0,0,0
128982,131.762866,164.0626896,172.0141572,15222.18895,1.245136013,0,1,0,0,0,0
128996,222.11034,661.8094881,63.77011594,99988.73719,2.979642857,0,1,0,1,1,1
129038,60.93253351,245.9553863,169.0544173,10719.41819,4.036519937,0,1,0,0,0,0
129068,90.87936212,167.448051,12.44175019,10618.0677,1.8425311,0,1,0,0,0,0
129105,198.5713948,352.5617068,10.00724892,53055.8282,1.775490912,0,1,0,0,0,0
129116,253.4209901,759.6206849,32.23346252,124400.104,2.99746554,0,1,0,1,1,1
129228,343.9185479,1348.421189,109.9535877,326870.4979,3.920757394,0,1,0,1,1,1
129239,126.2130551,236.2515737,95.38981003,24298.26551,1.871847358,0,1,0,0,0,0
129248,243.866744,452.2387768,125.1169958,76873.1393,1.854450383,0,1,0,0,0,0
129349,157.1529902,322.8672378,163.0117387,37100.38174,2.054477216,0,1,0,0,0,0
129429,113.378195,220.7757007,111.9379842,17453.39953,1.947250092,0,1,0,0,0,0
129463,98.2096786,171.5627402,29.5723116,12609.53165,1.746902573,0,1,0,0,0,0
129538,81.439017,313.8293499,108.8753133,19198.82561,3.853550318,0,1,0,0,0,0
129565,336.0411646,834.3743165,22.29832737,147030.855,2.482952699,0,1,0,1,0,0
129625,111.3267638,145.8168567,83.30748047,13233.5826,1.309809535,0,1,0,0,0,0
129683,153.7247311,297.7277477,115.4712068,31485.35228,1.936758942,0,1,0,0,0,0
129811,99.34532873,197.2193767,87.44577317,13488.47517,1.985190237,0,1,0,0,0,0
130022,112.2025107,327.5157327,47.0748116,30275.08179,2.918969734,0,1,1,0,0,0
130032,102.3043109,175.725553,75.29620026,12308.52975,1.717674959,0,1,0,0,0,0
130110,52.31370606,346.3310032,91.38057494,14366.48395,6.620272761,0,1,0,0,1,0
130116,161.5310392,369.1859827,22.68104173,33526.75012,2.285542052,0,1,0,0,0,0
130134,104.5189688,168.925329,53.00132054,14113.6089,1.616216951,0,1,0,0,0,0
130293,135.3912145,262.6497263,109.8722012,27469.82992,1.939931828,0,1,0,0,0,0
130325,231.357101,1418.167913,41.5344905,211946.4343,6.12977906,0,1,1,1,1,1
130480,115.7872809,186.4794311,21.10798648,16153.19536,1.610534677,0,1,0,0,0,0
130526,84.24760077,204.0640585,27.09957162,11196.58994,2.422194301,0,1,0,0,0,0
130574,132.8872567,505.5099929,48.64166492,45440.46074,3.804051686,0,1,0,1,0,1
130630,142.6290047,1443.169228,48.18255981,156912.0655,10.11834326,0,1,1,1,1,1
130712,144.9627258,908.0284605,115.1161216,79309.98445,6.26387546,0,1,0,1,1,1
130718,490.5652171,1878.30163,55.31419666,595157.749,3.828852036,0,1,0,1,1,1
130740,126.7160716,227.0731593,124.3772247,20186.2638,1.791983894,0,1,0,0,0,0
130756,176.1609026,387.449481,57.85148112,48157.58235,2.199406766,0,1,0,0,0,0
130781,229.4102989,349.7742812,70.60530413,58853.70718,1.524666865,0,1,0,0,0,0
130819,98.45163854,181.8016679,146.0861186,14019.3998,1.846608859,0,1,0,0,0,0
130850,117.3054189,1087.450123,53.48135702,91782.47333,9.270246275,0,1,0,1,1,1
130855,136.7826982,664.9760837,55.68959963,67643.73763,4.861551151,0,1,1,1,1,1
130905,179.1589039,251.2295698,41.57646197,26544.2582,1.402272309,0,1,0,0,0,0
130933,260.1019623,448.9834778,70.00720992,68578.93888,1.726182585,0,1,0,0,0,0
131123,134.2322972,315.9185937,114.7326062,36790.61727,2.353521471,0,1,0,0,0,0
131195,77.81956904,352.3935462,50.50287178,22453.38733,4.528341015,0,1,1,0,0,0
131313,124.776067,190.7580424,88.92727068,17194.35807,1.528803134,0,1,0,0,0,0
131325,125.6254905,278.1365427,165.0942667,25771.85001,2.214013585,0,1,0,0,0,0
131384,80.58559358,189.8251311,145.2745714,12605.96715,2.355571544,0,1,0,0,0,0
131516,103.2459401,197.6480442,57.09374345,15535.72286,1.914342045,0,1,0,0,0,0
131518,111.4412563,168.6702618,44.64720718,13558.53644,1.513535179,0,1,0,0,0,0
131582,273.1453365,1949.486625,54.23460037,342879.3947,7.137177042,0,1,1,1,1,1
131591,126.8584409,1032.388854,43.65117811,97147.35259,8.138117159,0,1,0,1,1,1
131626,396.3544564,991.6984992,128.9509467,284407.8513,2.502049575,0,1,0,1,0,0
131660,251.4568495,1196.818115,47.55929309,203815.7436,4.759536746,0,1,0,1,1,1
131665,95.16061503,206.8629356,60.3195669,11882.94465,2.173829325,0,1,0,0,0,0
131711,270.8129145,325.4758086,131.7111033,46119.88644,1.201847442,0,1,0,0,0,0
131769,69.60041661,524.9784518,52.87725328,32655.60633,7.542748699,0,1,1,1,1,1
131883,114.6882626,154.4030688,125.0776984,13581.47974,1.346284835,0,1,0,0,0,0
131999,119.3853319,206.0687616,43.77285032,17501.59917,1.726081072,0,1,0,0,0,0
132011,67.82621335,820.4882788,2.826313965,34862.33579,12.09692003,0,1,0,1,1,1
132064,192.578022,225.4685701,136.5558,32489.60247,1.170790767,0,1,0,0,0,0
132169,61.62267991,244.2686588,44.39372751,11483.69854,3.963940861,0,1,1,0,0,0
132212,140.0082235,494.748636,115.9580147,52143.70638,3.533711261,0,1,0,1,0,1
132235,109.6903532,418.0492778,14.52111285,33689.40361,3.811176329,0,1,1,1,0,0
132323,206.1219194,1236.725955,42.51074446,178566.1083,5.999973017,0,1,0,1,1,1
132324,102.9863668,161.6541678,147.1213383,11507.38018,1.569665703,0,1,0,0,0,0
132354,106.3499795,202.6671746,26.67413518,17045.33206,1.905662564,0,1,0,0,0,0
132392,170.0657181,1394.656914,47.3073297,196207.9242,8.200694003,0,1,1,1,1,1
132401,82.34916614,470.9999622,58.27368484,28163.68928,5.719547438,0,1,1,1,1,1
132457,83.34042,168.165882,24.53329691,10237.93775,2.017818989,0,1,0,0,0,0
132494,143.0841377,262.1817383,69.31057179,25816.64052,1.832360613,0,1,0,0,0,0
132512,165.1753393,1425.22983,46.3755257,156079.6207,8.628587268,0,1,1,1,1,1
132513,118.8639535,190.0573761,140.7638072,16335.74542,1.598948802,0,1,0,0,0,0
132545,71.14347625,999.7896151,54.92616048,54683.88695,14.05314539,0,1,1,1,1,1
132550,135.0969687,731.0365688,83.2287901,54949.66022,5.411198902,0,1,0,1,1,1
132576,241.9041252,712.0925228,43.02574382,120108.3768,2.94369731,0,1,0,1,1,1
132595,67.93212632,190.6175877,100.9385656,8509.766776,2.806000607,0,1,0,0,0,0
132611,68.51154556,177.7374311,44.59931339,8061.269769,2.594269763,0,1,0,0,0,0
132616,101.2567657,160.3046803,133.4866364,11576.38683,1.583150313,0,1,0,0,0,0
132625,102.5127438,385.6832441,38.33119116,28609.82067,3.762295591,0,1,1,1,0,0
132647,102.3738125,244.4374409,41.8978105,19684.08815,2.387695007,0,1,0,0,0,0
132730,186.8821501,1060.964761,20.81138957,145872.169,5.677186188,0,1,1,1,1,1
132881,83.32386378,151.3977077,49.50643684,9881.956096,1.816978965,0,1,0,0,0,0
132945,87.42028869,211.4199588,172.1737174,13842.58706,2.418431258,0,1,0,0,0,0
133030,20.74528637,625.0023437,90.64378293,10342.60764,30.12743871,0,1,0,0,1,0
133099,107.6839475,551.8235848,40.57466303,43319.81499,5.124473961,0,1,0,1,1,1
133104,114.4327822,189.0512949,16.06829355,16319.84123,1.65207287,0,1,0,0,0,0
133160,34.24570479,437.8410815,45.38901618,9839.996664,12.78528458,0,1,0,0,1,0
133233,104.6794597,546.9760853,82.85166287,32944.16139,5.225247502,0,1,0,1,1,1
133369,87.7207019,184.9985706,33.21623954,11152.7581,2.108949958,0,1,0,0,0,0
133375,88.53395584,270.9012608,2.83658855,15170.69986,3.059857184,0,1,0,0,0,0
133403,129.2501532,184.2724062,156.8940679,15967.58596,1.42570358,0,1,0,0,0,0
133411,81.11071637,212.4597869,24.27267354,10666.89515,2.619379984,0,1,0,0,0,0
133427,288.4487974,593.050877,90.88289233,94508.22197,2.056000519,0,1,0,0,0,0
133465,87.82780678,560.1876675,92.75742004,27742.55597,6.378249533,0,1,0,1,1,1
133509,127.1840514,304.1869428,65.74712706,27558.14322,2.39170666,0,1,0,0,0,0
133571,115.2051236,200.0171505,114.5472105,15277.73114,1.736182769,0,1,0,0,0,0
133587,172.5063803,556.5970209,92.49279513,60608.62066,3.226530056,0,1,0,0,0,0
133650,343.718105,803.9804619,55.16386858,161528.1213,2.339069285,0,1,0,0,0,0
133660,84.79093755,147.8591191,169.607693,9564.996221,1.743808046,0,1,0,0,0,0
133713,84.2730832,662.2064485,43.51201922,37031.93993,7.857864259,0,1,1,1,1,1
133732,62.37319359,226.1306788,18.77774742,11778.89257,3.625446539,0,1,0,0,0,0
133801,97.68355947,248.7512581,84.51738937,16682.81832,2.546500756,0,1,0,0,0,0
133830,68.99231115,221.9660159,52.24532129,11222.79422,3.217257289,0,1,0,0,0,0
133885,123.6756989,239.5740409,138.5487778,22650.02702,1.937114915,0,1,0,0,0,0
133894,103.0432003,142.7588338,62.10392096,10853.32369,1.385427019,0,1,0,0,0,0
133901,97.6543119,152.7146733,132.8240172,10946.80733,1.563829291,0,1,0,0,0,0
133906,139.6252288,1578.372494,59.48811405,186984.86,11.30435027,0,1,1,1,1,1
133957,56.46878755,348.512456,179.3529786,11076.03597,6.171771542,0,1,0,0,1,0
133997,107.7643484,212.5577868,121.8553766,17627.1644,1.97243142,0,1,0,0,0,0
134016,178.1156871,805.0772195,90.88828101,77314.70441,4.519968076,0,1,0,1,1,1
134147,160.7339574,1279.168506,45.58291684,152059.014,7.958296594,0,1,1,1,1,1
134155,67.20172347,336.1138362,53.72043248,19443.83395,5.001565716,0,1,1,0,1,0
134196,179.5386033,355.7492327,125.8220902,42602.41888,1.981463742,0,1,0,0,0,0
134197,66.17106042,185.8475221,148.0481991,10021.74487,2.808592168,0,1,0,0,0,0
134278,201.2676629,2441.055094,42.9870679,386139.8114,12.12840185,0,1,1,1,1,1
134318,90.1332318,167.3863879,12.8424332,10613.1091,1.85709959,0,1,0,0,0,0
134375,359.0845371,1055.12503,53.21300363,229576.1365,2.93837501,0,1,0,1,1,1
134416,71.76244002,267.2425021,64.89672932,12637.10703,3.72398851,0,1,0,0,0,0
134549,118.570019,518.4434459,62.57765019,44649.41407,4.372466583,0,1,0,1,0,1
134633,101.8154091,241.9391804,52.64387764,18586.07637,2.376253089,0,1,0,0,0,0
134638,114.3247758,171.1797512,125.2429303,13879.84649,1.49731106,0,1,0,0,0,0
134682,82.35052181,191.8665895,150.0019173,12215.28988,2.329877034,0,1,0,0,0,0
134710,95.32939136,206.1570716,48.07490228,15442.58441,2.162576186,0,1,0,0,0,0
134721,100.0232085,148.1552733,86.9492998,12092.18349,1.481208967,0,1,0,0,0,0
134787,222.1903301,1031.046451,50.67721747,135794.6263,4.640374993,0,1,0,1,1,1
134851,101.927528,860.0595676,43.6734754,72094.81402,8.437951792,0,1,1,1,1,1
134980,134.0535482,610.7444359,22.71802265,59278.07795,4.55597367,0,1,0,1,0,1
134992,64.59856391,1229.424882,56.86442062,66498.53314,19.03176801,0,1,1,1,1,1
134997,116.8830032,274.0645981,77.89494784,27100.90222,2.344777175,0,1,0,0,0,0
135050,71.58074076,182.7202107,140.8000617,10545.37727,2.55264487,0,1,0,0,0,0
135060,65.81090598,186.349262,54.10538836,8355.570429,2.831586334,0,1,0,0,0,0
135153,102.2697494,196.5405124,35.57388309,15130.13814,1.921785412,0,1,0,0,0,0
135161,96.32733627,361.1495704,23.21239345,28263.40329,3.749190877,0,1,0,1,0,0
135233,72.67338083,160.8538276,71.86023653,8418.138039,2.213380274,0,1,0,0,0,0
135247,138.0272979,257.7863876,164.5882283,28100.70423,1.86764786,0,1,0,0,0,0
135257,79.07283774,306.1370892,45.77791011,18318.9945,3.871583441,0,1,0,0,0,0
135258,100.8797421,470.6557586,53.73991169,29484.90155,4.665513105,0,1,0,1,0,0
135293,259.5198633,1452.865372,55.06350369,257375.4871,5.59828197,0,1,0,1,1,1
135313,175.6521177,596.2173194,32.75566088,77213.36605,3.394307607,0,1,0,1,1,1
135393,85.56576965,355.0497067,32.88152842,22369.46371,4.149436254,0,1,1,0,0,0
135399,48.51009983,247.4828356,48.62087074,9451.147127,5.101676485,0,1,0,0,0,0
135561,200.5713827,261.3369302,42.88917449,32468.2423,1.302962201,0,1,0,0,0,0
135574,199.9212581,425.2964338,136.9875335,65740.40409,2.127319715,0,1,0,0,0,0
135604,55.68857056,244.5584464,54.51213742,10877.831,4.391537509,0,1,1,0,0,0
135608,208.4431569,483.1005282,16.41220762,81562.72115,2.317660773,0,1,0,0,0,0
135732,197.0623178,326.0302352,144.6311317,42578.34304,1.654452453,0,1,0,0,0,0
135745,107.3004175,149.9521867,73.90250621,10835.75435,1.397498632,0,1,0,0,0,0
135856,193.2243066,321.2122956,133.3426609,35149.56862,1.662380377,0,1,0,0,0,0
135868,100.0756376,168.5650507,121.4788643,12721.22178,1.684376486,0,1,0,0,0,0
135985,45.81221087,212.2224358,40.04204097,8122.346743,4.632442569,0,1,0,0,0,0
136015,86.71173463,164.6899432,130.7737563,9138.656244,1.899280921,0,1,0,0,0,0
136019,209.5683286,363.0700866,42.72710781,45451.84481,1.732466394,0,1,0,0,0,0
